,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2997,Marzahn-Hellersdorf,52.503060193038294,13.560068050084471,H U Elsterwerdaer Platz,52.505462295024,13.561218695565133,Bus Stop
2998,Marzahn-Hellersdorf,52.52085458674387,13.544746800092854,REWE,52.5232298319951,13.544230748895302,Supermarket
2999,Marzahn-Hellersdorf,52.521034855995204,13.559480308622234,Marco Polo Tre,52.51928581249675,13.555601887214086,Italian Restaurant
3000,Marzahn-Hellersdorf,52.521034855995204,13.559480308622234,Herkules,52.52019523779651,13.555734826638252,Greek Restaurant
3001,Marzahn-Hellersdorf,52.521034855995204,13.559480308622234,Eis Michel,52.522537,13.5569935,Ice Cream Shop
3002,Marzahn-Hellersdorf,52.521034855995204,13.559480308622234,Pizzeria La Strada,52.52276519591176,13.556738278149073,Café
3003,Marzahn-Hellersdorf,52.521034855995204,13.559480308622234,H Buschiner Straße,52.522797608515866,13.55655350886758,Bus Stop
3004,Marzahn-Hellersdorf,52.521034855995204,13.559480308622234,H Rapsweg / Unfallkrankenhaus,52.51879875487098,13.564016817704024,Bus Stop
3005,Marzahn-Hellersdorf,52.521034855995204,13.559480308622234,Sport Factory,52.52095626404893,13.566909050274015,Gym
3006,Marzahn-Hellersdorf,52.52121329164618,13.574213972516718,Wuhletal,52.5227438346371,13.575466364432796,Other Great Outdoors
3007,Marzahn-Hellersdorf,52.52121329164618,13.574213972516718,Fußballplatz Rot-Weiß-Hellersdorf,52.52059968255492,13.579303563581501,Soccer Field
3008,Marzahn-Hellersdorf,52.52121329164618,13.574213972516718,Stadion Wuhletal,52.519603259048154,13.579296594338825,Stadium
3009,Marzahn-Hellersdorf,52.52121329164618,13.574213972516718,Funsport.de,52.52231,13.566019,Board Shop
3010,Marzahn-Hellersdorf,52.52121329164618,13.574213972516718,Wuhletal-Wanderweg,52.51528339393319,13.57402328068979,Trail
3011,Marzahn-Hellersdorf,52.52138989365281,13.58894779019008,EDEKA Friedrich,52.52333829999999,13.586174800000002,Supermarket
3012,Marzahn-Hellersdorf,52.52138989365281,13.58894779019008,Rossmann,52.522899236539786,13.586399892177846,Drugstore
3013,Marzahn-Hellersdorf,52.52138989365281,13.58894779019008,REWE,52.521437033637284,13.589596095776415,Supermarket
3014,Marzahn-Hellersdorf,52.52138989365281,13.58894779019008,Spree Center,52.521890408813476,13.5868451548408,Shopping Mall
3015,Marzahn-Hellersdorf,52.52138989365281,13.58894779019008,Mac's Döner,52.520917,13.58755,Doner Restaurant
3016,Marzahn-Hellersdorf,52.52138989365281,13.58894779019008,PENNY,52.52139422326865,13.587167125535755,Discount Store
3017,Marzahn-Hellersdorf,52.52138989365281,13.58894779019008,NORMA,52.51912155439946,13.597088084861493,Supermarket
3018,Marzahn-Hellersdorf,52.512921091305714,13.633429077232902,Clinton Outlet,52.50903573645643,13.634310064012695,Outlet Store
3019,Marzahn-Hellersdorf,52.512921091305714,13.633429077232902,Autobastler Tiger,52.51406400000001,13.641564,Auto Garage
3020,Marzahn-Hellersdorf,52.51275004571534,13.61869781218257,Restaurant Herkules II,52.51292476076728,13.612141700787776,Greek Restaurant
3021,Marzahn-Hellersdorf,52.51275004571534,13.61869781218257,BackWerk,52.512568,13.611867000000002,Bakery
3022,Marzahn-Hellersdorf,52.51275004571534,13.61869781218257,Mahlsdorfer Grillhaus,52.51176627751398,13.612220091121392,Turkish Restaurant
3023,Marzahn-Hellersdorf,52.51275004571534,13.61869781218257,H S Mahlsdorf,52.51113430753542,13.610964682820835,Tram Station
3024,Marzahn-Hellersdorf,52.48578730440736,13.619542714077694,Parkettmanufaktur Rabe,52.487484349324376,13.613111972808838,Construction & Landscaping
3025,Marzahn-Hellersdorf,52.48578730440736,13.619542714077694,Simone Jaehner | In Harmonie – Ganzheitliche Beratung,52.482777,13.628064000000002,Cosmetics Shop
3026,Marzahn-Hellersdorf,52.48578730440736,13.619542714077694,Lehnitzplatz,52.482774,13.611413,Plaza
3027,Marzahn-Hellersdorf,52.49477489963971,13.619261228852633,Rossini III,52.49550180416911,13.611180860523241,Italian Restaurant
3028,Marzahn-Hellersdorf,52.49477489963971,13.619261228852633,Gémeskút Csárda,52.49524451731183,13.610982509390476,Restaurant
3029,Marzahn-Hellersdorf,52.49477489963971,13.619261228852633,Latropia Gartendegin i. G.,52.49360008,13.62887656,Garden Center
3030,Marzahn-Hellersdorf,52.49477489963971,13.619261228852633,H Ledebourstraße,52.49372398949568,13.609547902881088,Tram Station
3031,Marzahn-Hellersdorf,52.49477489963971,13.619261228852633,Netto Marken-Discount,52.49246346,13.609562300000002,Supermarket
3032,Marzahn-Hellersdorf,52.52173759655941,13.618415880527998,Trattoria Pane & Vino,52.5200506163681,13.61747066184465,Trattoria/Osteria
3033,Marzahn-Hellersdorf,52.52173759655941,13.618415880527998,Media World,52.520355,13.617532999999998,Video Store
3034,Marzahn-Hellersdorf,52.52173759655941,13.618415880527998,Steakhaus Barbecue,52.52164373667782,13.618807945313582,Steakhouse
3035,Marzahn-Hellersdorf,52.52173759655941,13.618415880527998,Kunsthaus Flora,52.517552,13.621688,Recreation Center
3036,Marzahn-Hellersdorf,52.52173759655941,13.618415880527998,Sportanlage Am Rosenhag,52.52520114831898,13.623675043571653,Soccer Field
3037,Marzahn-Hellersdorf,52.52173759655941,13.618415880527998,H Lemkestraße/Lehnbachstraße,52.51862508749723,13.62703458940564,Bus Stop
3038,Marzahn-Hellersdorf,52.52207796437219,13.647884566944075,Rhodos,52.52215043884472,13.646088640680366,Greek Restaurant
3039,Marzahn-Hellersdorf,52.52207796437219,13.647884566944075,dm-drogerie markt,52.516424393838406,13.648161919018776,Drugstore
3040,Marzahn-Hellersdorf,52.52207796437219,13.647884566944075,REWE Kai Windmüller,52.51653872288661,13.648335990700732,Supermarket
3041,Marzahn-Hellersdorf,52.52207796437219,13.647884566944075,S Birkenstein,52.52172992027073,13.650574287787693,Light Rail Station
3042,Marzahn-Hellersdorf,52.52207796437219,13.647884566944075,Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,52.52150276,13.64763891,Supermarket
3043,Marzahn-Hellersdorf,52.494251102180606,13.575086344645662,Kleine Eisinsel,52.49731254908102,13.579380260770785,Ice Cream Shop
3044,Marzahn-Hellersdorf,52.494251102180606,13.575086344645662,BELEWA Elektro,52.498695,13.578717,Electronics Store
3045,Marzahn-Hellersdorf,52.49407283922773,13.560361688041302,Netto Marken-Discount,52.49226070000001,13.56182268,Supermarket
3046,Marzahn-Hellersdorf,52.49407283922773,13.560361688041302,Asia Wok,52.496212,13.563254,Noodle House
3047,Marzahn-Hellersdorf,52.49407283922773,13.560361688041302,Benjamin Linke - Gartenanlagen und Landschaftsbau,52.49142270000001,13.5623385,Garden
3048,Marzahn-Hellersdorf,52.49389274444772,13.545637186474162,Arbor - Rund um den Baum,52.49398000000001,13.55268000000001,Garden
3049,Marzahn-Hellersdorf,52.49389274444772,13.545637186474162,Vermessungsingenieur Andreas Zick,52.4970736,13.5524051,Construction & Landscaping
3050,Marzahn-Hellersdorf,52.512225910022224,13.574504916860912,S+U Wuhletal,52.51272949979178,13.57517268008162,Light Rail Station
3051,Marzahn-Hellersdorf,52.512225910022224,13.574504916860912,Dorfanger Alt-Kaulsdorf,52.50933348421646,13.579284854724367,Plaza
3052,Marzahn-Hellersdorf,52.512225910022224,13.574504916860912,NETTO,52.51416421495615,13.58332872390747,Supermarket
3053,Marzahn-Hellersdorf,52.49442753326243,13.589811154704346,Kaulsdorfer Busch,52.49264968506687,13.588500882033255,Forest
3054,Marzahn-Hellersdorf,52.49442753326243,13.589811154704346,Habermannsee,52.49314157186291,13.592373347491955,Lake
3055,Marzahn-Hellersdorf,52.49442753326243,13.589811154704346,FKK-Strand Habermannsee,52.49444788616479,13.595490933512334,Nudist Beach
3056,Marzahn-Hellersdorf,52.49442753326243,13.589811154704346,Hotel Walle und Heini,52.495948,13.581348,BBQ Joint
3057,Marzahn-Hellersdorf,52.521564661971595,13.603681760055986,H Ohserring,52.51887692743523,13.600236315407289,Bus Stop
3058,Marzahn-Hellersdorf,52.521564661971595,13.603681760055986,Markgrafen Getränkemarkt,52.51926803588867,13.59683895111084,Liquor Store
3059,Marzahn-Hellersdorf,52.521564661971595,13.603681760055986,Nante Kaulsdorf,52.52178000000001,13.59426,Restaurant
3060,Marzahn-Hellersdorf,52.521564661971595,13.603681760055986,H Bus 399 Grottkauer Str.,52.527336,13.606502,Bus Stop
3061,Marzahn-Hellersdorf,52.53072513260821,13.618133799853844,EDEKA Schaaf,52.5302409,13.6208334,Supermarket
3062,Marzahn-Hellersdorf,52.53072513260821,13.618133799853844,H Riesaer Straße / Louis-Lewin-Straße,52.53075177313188,13.62081527709961,Tram Station
3063,Marzahn-Hellersdorf,52.53072513260821,13.618133799853844,H Riesaer Straße,52.52958999943304,13.62406611442566,Tram Station
3064,Marzahn-Hellersdorf,52.53072513260821,13.618133799853844,Netto Marken-Discount,52.5340922,13.6108007,Supermarket
3065,Marzahn-Hellersdorf,52.53072513260821,13.618133799853844,Finanzierungsprofi24 Raik Barkowski,52.52465,13.62136,Financial or Legal Service
3066,Marzahn-Hellersdorf,52.56614997681186,13.572756941942911,REWE,52.568852115554115,13.568511650297182,Supermarket
3067,Marzahn-Hellersdorf,52.56614997681186,13.572756941942911,Lidl,52.56976,13.5693981,Supermarket
3068,Marzahn-Hellersdorf,52.56614997681186,13.572756941942911,H Niemegker Straße,52.56437760118878,13.571376793789401,Tram Station
3069,Marzahn-Hellersdorf,52.56614997681186,13.572756941942911,H Barnimplatz,52.5679383908941,13.574402332305903,Tram Station
3070,Marzahn-Hellersdorf,52.56614997681186,13.572756941942911,Netto Marken-Discount,52.56510014,13.57710721,Supermarket
3071,Marzahn-Hellersdorf,52.56614997681186,13.572756941942911,ALDI NORD,52.56667325903665,13.578382730484009,Supermarket
3072,Marzahn-Hellersdorf,52.56614997681186,13.572756941942911,NORMA,52.567515251842956,13.563774171247351,Supermarket
3073,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,Decathlon Kaufpark Eiche,52.549302,13.595467,Sporting Goods Shop
3074,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,Kaufland,52.54955513687753,13.596959881834671,Big Box Store
3075,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,Lidl,52.5453546,13.5933741,Supermarket
3076,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,REWE,52.55020876,13.57838948,Supermarket
3077,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,Rossmann,52.54910442705971,13.5960362977688,Drugstore
3078,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,C&A,52.549341036441355,13.596026561193176,Clothing Store
3079,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,TK Maxx,52.54930305910572,13.598456959616108,Clothing Store
3080,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,H Landsberger Chaussee / Zossener Straße,52.5490228211217,13.58709454536438,Tram Station
3081,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,H Michendorfer Straße,52.54554422010312,13.586936313460724,Tram Station
3082,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,H Betriebshof Marzahn,52.54890262295347,13.582362655788785,Tram Station
3083,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,McDonald's,52.549636074382285,13.597984313964846,Fast Food Restaurant
3084,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,Reno,52.54916349952149,13.59742018609883,Shoe Store
3085,Marzahn-Hellersdorf,52.548352120474995,13.588083055942151,Thang Long,52.54918673206476,13.598058504685115,Thai Restaurant
3086,Marzahn-Hellersdorf,52.53988386519156,13.632591853190167,U Hönow,52.53843964465964,13.632769976047909,Metro Station
3087,Marzahn-Hellersdorf,52.53988386519156,13.632591853190167,Hotel Amadeus Royal,52.537324,13.633345000000002,Hotel
3088,Marzahn-Hellersdorf,52.53988386519156,13.632591853190167,SUNPOINT Solarium & WELLMAXX Bodyforming Hoppegarten,52.537167082246896,13.633648306131365,Tanning Salon
3089,Marzahn-Hellersdorf,52.53988386519156,13.632591853190167,HEP - Hönower EinkaufsPassage,52.53680319470231,13.632774182255034,Shopping Mall
3090,Marzahn-Hellersdorf,52.53988386519156,13.632591853190167,ALDI NORD,52.53695173102092,13.634419441223145,Supermarket
3091,Marzahn-Hellersdorf,52.53988386519156,13.632591853190167,Lidl,52.54023036,13.638369400000002,Discount Store
3092,Marzahn-Hellersdorf,52.53988386519156,13.632591853190167,Scot-Messen & Marketing GmbH,52.54293999999999,13.64083000000005,Event Service
3093,Marzahn-Hellersdorf,52.53971265386213,13.617851570055064,Hellersdorfer Grill,52.540177,13.619808,Doner Restaurant
3094,Marzahn-Hellersdorf,52.53971265386213,13.617851570055064,U Louis-Lewin-Straße,52.53900078777444,13.618658781051636,Metro Station
3095,Marzahn-Hellersdorf,52.53971265386213,13.617851570055064,"TPG Prauß Teppich, Polster und Gebäudereinigung",52.54215,13.616099999999962,Business Service
3096,Marzahn-Hellersdorf,52.53971265386213,13.617851570055064,NORMA,52.54006097636302,13.610124454644351,Supermarket
3097,Marzahn-Hellersdorf,52.53971265386213,13.617851570055064,Kino Kiste,52.536064211791505,13.609399795532227,Indie Movie Theater
3098,Marzahn-Hellersdorf,52.56597125286217,13.558008234158699,REWE,52.568533800256176,13.556757930031722,Supermarket
3099,Marzahn-Hellersdorf,52.56597125286217,13.558008234158699,Continentale: Burkhardt Wetzel,52.568146,13.55268,Insurance Office
3100,Marzahn-Hellersdorf,52.56597125286217,13.558008234158699,H Radieschenpfad,52.57010612871039,13.554941784451554,Bus Stop
3101,Marzahn-Hellersdorf,52.56597125286217,13.558008234158699,ABEX ROSKE KG,52.563200857614,13.551581661377,Shopping Mall
3102,Marzahn-Hellersdorf,52.56597125286217,13.558008234158699,ALDI NORD,52.56309939046103,13.55139970779419,Supermarket
3103,Marzahn-Hellersdorf,52.53936472637455,13.588371453062882,Koreanischer Seouler Garten,52.539272984616396,13.579455078373424,Garden
3104,Marzahn-Hellersdorf,52.53936472637455,13.588371453062882,Japanischer Garten des zusammenfließenden Wassers,52.53856521112164,13.580213179216369,Garden
3105,Marzahn-Hellersdorf,52.53936472637455,13.588371453062882,Lidl,52.5375869,13.5903345,Supermarket
3106,Marzahn-Hellersdorf,52.53936472637455,13.588371453062882,H Bus Gothaer Straße/Eisenacher Straße,52.54063972789151,13.589622634275448,Bus Stop
3107,Marzahn-Hellersdorf,52.53936472637455,13.588371453062882,Café aux jardins,52.53856415147869,13.579376350285413,Café
3108,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Gärten der Welt,52.53777397547359,13.574016094207765,Garden
3109,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Orientalischer Garten der vier Ströme,52.53974042857821,13.575431326800851,Garden
3110,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Chinesischer Garten des wiedergewonnenen Mondes,52.53644012386498,13.576382034852221,Garden
3111,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Balinesischer Garten der drei Harmonien,52.539353075360715,13.577614532026484,Garden
3112,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Irrgarten & Labyrinth,52.537511439243296,13.574081539371724,Garden
3113,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,REWE,52.54124383530001,13.56525775461364,Liquor Store
3114,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Chinesisches Teehaus - Berghaus zum Osmanthussaft,52.53644862734648,13.576376668579217,Tea Room
3115,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Christlicher Garten,52.5368931760437,13.577853122205465,Garden
3116,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Aux fleurs,52.5384,13.5753,Gastropub
3117,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Englischer Garten,52.53970699999999,13.572647,Garden
3118,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Sprudel- und Quellgarten,52.53918933930193,13.576164891074926,Garden
3119,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Giardino Verde,52.53816551503881,13.570411205291743,Italian Restaurant
3120,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,Wasserspielplatz,52.536573232367104,13.57261061668396,Playground
3121,Marzahn-Hellersdorf,52.5391880103022,13.573631622383251,JANNY'S Eis,52.54348663013722,13.571199151957805,Ice Cream Shop
3122,Marzahn-Hellersdorf,52.539009459402116,13.558891945699393,Sakura Garten,52.54212,13.563107999999998,Asian Restaurant
3123,Marzahn-Hellersdorf,52.539009459402116,13.558891945699393,Bockwindmühle Marzahn,52.544005565714905,13.563544750213625,Windmill
3124,Marzahn-Hellersdorf,52.539009459402116,13.558891945699393,Dorfanger Alt-Marzahn,52.53816215262593,13.559064039690751,Plaza
3125,Marzahn-Hellersdorf,52.539009459402116,13.558891945699393,Landhaus Marzahner Krug,52.54344248051118,13.561077287249788,German Restaurant
3126,Marzahn-Hellersdorf,52.539009459402116,13.558891945699393,Happy Food,52.541793530667725,13.563304842245845,Falafel Restaurant
3127,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,BergWerk,52.53772420535754,13.603606043474246,Climbing Gym
3128,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,La Paz,52.537752358190325,13.603119292323019,Mexican Restaurant
3129,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,real,52.53749000000001,13.60488,Big Box Store
3130,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,Rossmann,52.538533894564544,13.603935898745984,Drugstore
3131,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,CineStar Hellersdorf,52.53773468474594,13.603611981602498,Multiplex
3132,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,Saturn,52.537481878253814,13.605126410481768,Electronics Store
3133,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,Marktplatz Center,52.5376838096101,13.60495349150882,Shopping Mall
3134,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,BackWerk,52.538688,13.603997,Bakery
3135,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,Domino's Pizza Berlin Hellersdorf,52.53818909289264,13.602913158158685,Pizza Place
3136,Marzahn-Hellersdorf,52.53953960757558,13.603111436149707,YOGI-HAUS indisches Restaurant,52.53790448904997,13.607232570648193,Indian Restaurant
3137,Marzahn-Hellersdorf,52.548175347334976,13.573340216377089,Aral,52.54640600000001,13.5742,Gas Station
3138,Marzahn-Hellersdorf,52.548175347334976,13.573340216377089,Lidl,52.545509618113975,13.57566332867691,Supermarket
